SISRecID,count,name_com,name_sci,status
22690131,0,Cameroon Olive-pigeon,Columba sjostedti,LC
22690346,0,Western Bronze-naped Pigeon,Columba iriditorques,LC
62254534,0,Mauritius Woodpigeon,Columba thiriouxi,EX
22690426,0,Adamawa Turtle-dove,Streptopelia hypopyrrha,LC
22727533,0,Philippine Collared-dove,Streptopelia dusumieri,VU
22727811,0,Eurasian Collared-dove,Streptopelia decaocto,LC
22728712,0,Reunion Pigeon,Nesoenas duboisi,EX
22690549,0,Andaman Cuckoo-dove,Macropygia rufipennis,LC
22690553,0,Philippine Cuckoo-dove,Macropygia tenuirostris,LC
22690571,0,Brown Cuckoo-dove,Macropygia phasianella,LC
154619350,0,Sula Cuckoo-dove,Turacoena sulaensis,LC
22690609,0,Black Cuckoo-dove,Turacoena modesta,NT
22725264,0,Northern Band-tailed Pigeon,Patagioenas fasciata,LC
22725270,0,Southern Band-tailed Pigeon,Patagioenas albilinea,LC
22690281,0,Ring-tailed Pigeon,Patagioenas caribaea,VU
22690340,0,Dusky Pigeon,Patagioenas goodsoni,LC
22690970,0,Blue-headed Quail-dove,Starnoenas cyanocephala,EN
22729909,0,White-fronted Quail-dove,Geotrygon leucometopia,EN
22690898,0,Tolima Dove,Leptotila conoveri,NT
22690946,0,Lined Quail-dove,Zentrygon linearis,LC
22733956,0,White-winged Dove,Zenaida asiatica,LC
22691014,0,Sulawesi Ground-dove,Gallicolumba tristigmata,LC
22691009,0,Cinnamon Ground-dove,Gallicolumba rufigula,LC
22691019,0,White-breasted Ground-dove,Alopecoenas jobiensis,LC
22691024,0,Caroline Ground-dove,Alopecoenas kubaryi,EN
22691030,0,Polynesian Ground-dove,Alopecoenas erythropterus,CR
22691061,0,Marquesas Ground-dove,Alopecoenas rubescens,EN
60444792,0,Western Bronze Ground-dove,Alopecoenas beccarii,LC
60444823,0,Eastern Bronze Ground-dove,Alopecoenas johannae,LC
22691042,0,Shy Ground-dove,Alopecoenas stairi,VU
22691052,0,Tanna Ground-dove,Alopecoenas ferrugineus,EX
22690682,0,Spinifex Pigeon,Geophaps plumifera,LC
22690673,0,Flock Bronzewing,Phaps histrionica,LC
22691056,0,Thick-billed Ground-dove,Alopecoenas salamonis,EX
22690716,0,Barred Dove,Geopelia maugeus,LC
22690724,0,Bar-shouldered Dove,Geopelia humeralis,LC
22728031,0,White-naped Pheasant-pigeon,Otidiphaps aruensis,VU
22725247,0,Green-naped Pheasant-pigeon,Otidiphaps nobilis,LC
22726273,0,Black-naped Pheasant-pigeon,Otidiphaps insularis,CR
45014476,0,Sclater's Crowned-pigeon,Goura sclaterii,NT
45014473,0,Scheepmaker's Crowned-pigeon,Goura scheepmakeri,VU
22725548,0,Brown-capped Emerald Dove,Chalcophaps longirostris,LC
60543351,0,Amethyst Brown-dove,Phapitreron amethystinus,LC
60543526,0,Grey-breasted Brown-dove,Phapitreron maculipectus,NT
60543516,0,Cebu Brown-dove,Phapitreron frontalis,CR
22724523,0,Dark-eared Brown-dove,Phapitreron brunneiceps,VU
22691121,0,Tawitawi Brown-dove,Phapitreron cinereiceps,EN
22691142,0,Orange-breasted Green-pigeon,Treron bicinctus,LC
22725554,0,Grey-fronted Green-pigeon,Treron affinis,LC
22691178,0,Sumba Green-pigeon,Treron teysmannii,NT
22728176,0,Comoro Green-pigeon,Treron griveaudi,EN
45433495,0,Grey-breasted Green-pigeon,Treron delalandii,LC
22691257,0,Sumatran Green-pigeon,Treron oxyurus,NT
22727539,0,Taiwan Green-pigeon,Treron formosae,NT
22691611,0,Pink-bellied Imperial-pigeon,Ducula poliocephala,NT
22691622,0,Mindoro Imperial-pigeon,Ducula mindorensis,EN
22691634,0,Spotted Imperial-pigeon,Ducula carola,VU
200093329,0,Nicobar Imperial-pigeon,Ducula nicobarica,NT
45447768,0,Seram Imperial-pigeon,Ducula neglecta,LC
22691680,0,Red-knobbed Imperial-pigeon,Ducula rubricera,LC
22691724,0,Purple-tailed Imperial-pigeon,Ducula rufigaster,LC
22725304,0,Rusty Imperial-pigeon,Ducula obiensis,LC
22691729,0,Finsch's Imperial-pigeon,Ducula finschii,NT
22691734,0,Shining Imperial-pigeon,Ducula chalconota,LC
22691694,0,Island Imperial-pigeon,Ducula pistrinaria,LC
22691739,0,Barking Imperial-pigeon,Ducula latrans,LC
22691749,0,Vanuatu Imperial-pigeon,Ducula bakeri,LC
45448199,0,Louisiade Imperial-pigeon,Ducula salvadorii,LC
22691765,0,Bismarck Imperial-pigeon,Ducula melanochroa,LC
22691794,0,Timor Imperial-pigeon,Ducula cineracea,NT
22733554,0,Torresian Imperial-pigeon,Ducula spilorrhoa,LC
22691807,0,White Imperial-pigeon,Ducula luctuosa,LC
22691362,0,Scarlet-breasted Fruit-dove,Megaloprepia formosa,LC
22691322,0,Cream-bellied Fruit-dove,Ramphiculus merrilli,NT
22691601,0,Mauritius Blue-pigeon,Alectroenas nitidissimus,EX
22691605,0,Seychelles Blue-pigeon,Alectroenas pulcherrimus,LC
22691581,0,Whistling Dove,Chrysoena viridis,NT
22691558,0,Black-naped Fruit-dove,Ptilinopus melanospilus,LC
22725286,0,Western Superb Fruit-dove,Ptilinopus temminckii,LC
22725273,0,Eastern Superb Fruit-dove,Ptilinopus superbus,LC
22691505,0,White-bibbed Fruit-dove,Ptilinopus rivoli,LC
22691529,0,Grey-headed Fruit-dove,Ptilinopus hyogastrus,LC
22728052,0,Western Ornate Fruit-dove,Ptilinopus ornatus,LC
22691372,0,Pink-spotted Fruit-dove,Ptilinopus perlatus,LC
22691420,0,Coroneted Fruit-dove,Ptilinopus coronulatus,LC
22691430,0,Rose-crowned Fruit-dove,Ptilinopus regina,LC
22691495,0,Red-moustached Fruit-dove,Ptilinopus mercierii,EX
22691500,0,White-capped Fruit-dove,Ptilinopus dupetithouarsii,LC
22728074,0,Kosrae Fruit-dove,Ptilinopus hernsheimi,LC
22691440,0,Red-bellied Fruit-dove,Ptilinopus greyi,LC
22728066,0,Tongan Fruit-dove,Ptilinopus porphyraceus,LC
22691410,0,Many-coloured Fruit-dove,Ptilinopus perousii,LC
22691485,0,Makatea Fruit-dove,Ptilinopus chalcurus,VU
60759996,0,Grey-green Fruit-dove,Ptilinopus purpuratus,LC
22691850,0,Papuan Mountain-pigeon,Gymnophaps albertisii,LC
45448755,0,Buru Mountain-pigeon,Gymnophaps mada,LC
22691837,0,Topknot Pigeon,Lopholaimus antarcticus,LC
22692990,0,Chestnut-bellied Sandgrouse,Pterocles exustus,LC
22734967,0,Solomons Frogmouth,Rigidipenna inexpectata,NT
22736125,0,Marbled Frogmouth,Podargus ocellatus,LC
22689594,0,Dulit Frogmouth,Batrachostomus harterti,NT
22689597,0,Philippine Frogmouth,Batrachostomus septimus,LC
22689607,0,Hodgson's Frogmouth,Batrachostomus hodgsoni,LC
22689630,0,Sunda Frogmouth,Batrachostomus cornutus,LC
22689650,0,Andean Potoo,Nyctibius maculosus,LC
22689656,0,Spotted Nightjar,Eurostopodus argus,LC
22725672,0,Solomons Nightjar,Eurostopodus nigripennis,VU
22689675,0,Papuan Nightjar,Eurostopodus papuensis,LC
22689685,0,Malay Eared-nightjar,Lyncornis temminckii,LC
22689720,0,Band-tailed Nighthawk,Nyctiprogne leucopyga,LC
22689704,0,Bahian Nighthawk,Nyctiprogne vielliardi,LC
22725678,0,Greater Band-winged Nightjar,Systellura longirostris,LC
22690043,0,Lyre-tailed Nightjar,Uropsalis lyra,LC
22690029,0,Ladder-tailed Nightjar,Hydropsalis climacocerca,LC
22689847,0,Spot-tailed Nightjar,Hydropsalis maculicaudus,LC
22690046,0,Long-trained Nightjar,Macropsalis forcipata,LC
22689738,0,Jamaican Poorwill,Siphonorhis americana,PE
22736398,0,Mexican Whip-poor-will,Antrostomus arizonae,LC
22689801,0,Buff-collared Nightjar,Antrostomus ridgwayi,LC
22689792,0,Tawny-collared Nightjar,Antrostomus salvini,LC
22726346,0,Palau Nightjar,Caprimulgus phalaena,NT
22689893,0,Sombre Nightjar,Caprimulgus fraenatus,LC
22689912,0,Nubian Nightjar,Caprimulgus nubicus,LC
22732941,0,Mees's Nightjar,Caprimulgus meesi,LC
22689993,0,Bonaparte's Nightjar,Caprimulgus concretus,VU
22689940,0,Donaldson-Smith's Nightjar,Caprimulgus donaldsoni,LC
22730097,0,Fiery-necked Nightjar,Caprimulgus pectoralis,LC
22689981,0,Star-spotted Nightjar,Caprimulgus stellatus,LC
22689954,0,Prigogine's Nightjar,Caprimulgus prigoginei,EN
22690016,0,Mozambique Nightjar,Caprimulgus fossii,LC
22690025,0,Pennant-winged Nightjar,Caprimulgus vexillarius,LC
22689871,0,Brown Nightjar,Veles binotatus,LC
22689559,0,New Caledonian Owlet-nightjar,Aegotheles savesi,CR
22689550,0,Feline Owlet-nightjar,Aegotheles insignis,LC
60814512,0,Allied Owlet-nightjar,Aegotheles affinis,DD
60814475,0,Barred Owlet-nightjar,Aegotheles bennettii,LC
22689568,0,Wallace's Owlet-nightjar,Aegotheles wallacii,LC
22686668,0,Cassin's Spinetail,Neafrapus cassini,LC
22730119,0,Costa Rican Swift,Chaetura fumosa,LC
22686693,0,Band-rumped Swift,Chaetura spinicaudus,LC
22686698,0,Lesser Antillean Swift,Chaetura martinica,LC
22686701,0,Grey-rumped Swift,Chaetura cinereiventris,LC
22686706,0,Pale-rumped Swift,Chaetura egregia,LC
154632117,0,Andre's Swift,Chaetura andrei,VU
22686725,0,Short-tailed Swift,Chaetura brachyura,LC
22686684,0,Silver-backed Needletail,Hirundapus cochinchinensis,LC
22686687,0,Brown-backed Needletail,Hirundapus giganteus,LC
22686690,0,Purple Needletail,Hirundapus celebensis,LC
22686504,0,Pygmy Swiftlet,Collocalia troglodytes,LC
22686485,0,Waterfall Swift,Hydrochous gigas,NT
22686552,0,Papuan Swiftlet,Aerodramus papuensis,DD
22728501,0,Bare-legged Swiftlet,Aerodramus nuditarsus,LC
22686525,0,Mountain Swiftlet,Aerodramus hirundinaceus,LC
22686576,0,Caroline Swiftlet,Aerodramus inquietus,LC
22686516,0,Indian Swiftlet,Aerodramus unicolor,LC
22686558,0,Mossy-nest Swiftlet,Aerodramus salangana,LC
22686747,0,Pygmy Swift,Tachornis furcata,LC
155257132,0,Madagascar Palm-swift,Cypsiurus gracilis,LC
22686819,0,African Swift,Apus barbatus,LC
22686825,0,Fernando Po Swift,Apus sladeniae,DD
22686903,0,Bronzy Hermit,Glaucis aeneus,LC
22686925,0,Band-tailed Barbthroat,Threnetes ruckeri,LC
22733918,0,Streak-throated Hermit,Phaethornis rupurumii,LC
22736463,0,Tapajos Hermit,Phaethornis aethopygus,VU
22726671,0,Porculla Hermit,Phaethornis porcullae,LC
154797056,0,Straight-billed Hermit,Phaethornis bourcieri,LC
22686946,0,Great-billed Hermit,Phaethornis malaris,LC
22688090,0,Hyacinth Visorbearer,Augastes scutatus,LC
22687019,0,Tooth-billed Hummingbird,Androdon aequatorialis,LC
22688119,0,Horned Sungem,Heliactin bilophus,LC
22687485,0,Tepui Goldenthroat,Polytmus milleri,LC
22687146,0,Fiery-tailed Awlbill,Avocettula recurvirostris,LC
22687143,0,Green Mango,Anthracothorax viridis,LC
22687154,0,Green-throated Carib,Eulampis holosericeus,LC
22687877,0,Orange-throated Sunangel,Heliangelus mavors,LC
60859989,0,Longuemare's Sunangel,Heliangelus clarisse,LC
22687275,0,Green Thorntail,Discosura conversii,LC
22687181,0,Tufted Coquette,Lophornis ornatus,LC
22688049,0,Grey-bellied Comet,Taphrolesbia griseiventris,EN
22687980,0,Bronze-tailed Comet,Polyonymus caroli,LC
60946473,0,Green-headed Hillstar,Oreotrochilus stolzmanni,LC
22687774,0,Wedge-tailed Hillstar,Oreotrochilus adela,LC
22687971,0,Black-tailed Trainbearer,Lesbia victoriae,LC
22688024,0,Rufous-capped Thornbill,Chalcostigma ruficeps,LC
22726798,0,Blue-bearded Helmetcrest,Oxypogon cyanolaemus,CR
22726804,0,White-bearded Helmetcrest,Oxypogon lindenii,LC
22726790,0,Green-bearded Helmetcrest,Oxypogon guerinii,LC
22726810,0,Buffy Helmetcrest,Oxypogon stuebelii,VU
22727923,0,Eastern Mountaineer,Oreonympha nobilis,LC
22688009,0,Scaled Metaltail,Metallura aeneocauda,LC
22687957,0,Hoary Puffleg,Haplophaedia lugens,NT
22735457,0,Gorgeted Puffleg,Eriocnemis isabellae,CR
61162182,0,Sapphire-vented Puffleg,Eriocnemis luciani,LC
61162365,0,Coppery-naped Puffleg,Eriocnemis sapphiropygia,LC
22687936,0,Blue-capped Puffleg,Eriocnemis glaucopoides,LC
22687944,0,Emerald-bellied Puffleg,Eriocnemis aline,LC
22687813,0,Black Inca,Coeligena prunellei,VU
22687810,0,Brown Inca,Coeligena wilsoni,LC
22726720,0,Collared Inca,Coeligena torquata,LC
22726743,0,Gould's Inca,Coeligena inca,LC
22687825,0,White-tailed Starfrontlet,Coeligena phalerata,NT
61173094,0,Perija Starfrontlet,Coeligena consita,EN
22687801,0,Mountain Velvetbreast,Lafresnaya lafresnayi,LC
22687962,0,Purple-bibbed Whitetip,Urosticte benjamini,LC
22687718,0,Velvet-browed Brilliant,Heliodoxa xanthogonys,LC
22687725,0,Rufous-webbed Brilliant,Heliodoxa branickii,LC
45450140,0,Black-throated Brilliant,Heliodoxa schreibersii,LC
45450143,0,Black-breasted Brilliant,Heliodoxa whitelyana,LC
22687737,0,Fawn-breasted Brilliant,Heliodoxa rubinoides,LC
22687304,0,Canivet's Emerald,Chlorostilbon canivetii,LC
22687313,0,Blue-tailed Emerald,Chlorostilbon mellisugus,LC
22728709,0,Caribbean Emerald,Chlorostilbon elegans,EX
22687330,0,Cuban Emerald,Chlorostilbon ricordii,LC
61197713,0,Short-tailed Emerald,Chlorostilbon poortmani,LC
22687368,0,Dusky Hummingbird,Cynanthus sordidus,LC
22725767,0,Broad-billed Hummingbird,Cynanthus latirostris,LC
154807906,0,Santa Marta Blossomcrown,Anthocephala floriceps,VU
22727993,0,Wedge-tailed Sabrewing,Campylopterus curvipennis,LC
200273649,0,Grey-breasted Sabrewing,Campylopterus largipennis,LC
200277707,0,Dry-forest Sabrewing,Campylopterus calcirupicola,VU
200278757,0,Diamantina Sabrewing,Campylopterus diamantinensis,NT
22687066,0,Rufous Sabrewing,Campylopterus rufus,LC
22687083,0,Lazuline Sabrewing,Campylopterus falcatus,LC
22687086,0,Santa Marta Sabrewing,Campylopterus phainopeplus,CR
22687090,0,Napo Sabrewing,Campylopterus villaviscensio,NT
22687635,0,Oaxaca Hummingbird,Eupherusa cyanophrys,EN
22687655,0,Bronze-tailed Plumeleteer,Chalybura urochrysia,LC
22687503,0,Many-spotted Hummingbird,Taphrospilus hypostictus,LC
22687509,0,White-bellied Hummingbird,Amazilia chionogaster,LC
22730168,0,Rufous-tailed Hummingbird,Amazilia tzacatl,LC
22687552,0,Blue-chested Hummingbird,Amazilia amabilis,LC
22687590,0,Steely-vented Hummingbird,Amazilia saucerottei,LC
61200240,0,Green-fronted Hummingbird,Amazilia viridifrons,LC
22733641,0,Gray's Hummingbird,Amazilia grayi,LC
22687458,0,Golden-tailed Sapphire,Amazilia oenone,LC
22687414,0,Sapphire-throated Hummingbird,Amazilia coeruleogularis,LC
22687421,0,Shining-green Hummingbird,Amazilia goudoti,LC
22688141,0,Stripe-breasted Starthroat,Heliomaster squamosus,LC
22725806,0,Grey-tailed Mountain-gem,Lampornis cinereicauda,LC
22688147,0,Oasis Hummingbird,Rhodopis vesper,LC
22688268,0,Gorgeted Woodstar,Chaetocercus heliodor,LC
22688279,0,Esmeraldas Woodstar,Chaetocercus berlepschi,VU
22688182,0,Slender-tailed Woodstar,Microstilbon burmeisteri,LC
22688238,0,Wine-throated Hummingbird,Atthis ellioti,LC
22684447,0,Lesser Ground-cuckoo,Morococcyx erythropygus,LC
22684461,0,Lesser Roadrunner,Geococcyx velox,LC
62144610,0,Rufous-vented Ground-cuckoo,Neomorphus geoffroyi,VU
22684478,0,Rufous-winged Ground-cuckoo,Neomorphus rufipennis,LC
22684483,0,Red-billed Ground-cuckoo,Neomorphus pucheranii,LC
22684160,0,Red-fronted Coua,Coua reynaudii,LC
22725437,0,Red-capped Coua,Coua ruficeps,LC
22725447,0,Olive-capped Coua,Coua olivaceiceps,LC
22684188,0,Blue Coua,Coua caerulea,LC
22684132,0,Bornean Ground-cuckoo,Carpococcyx radiceus,NT
22684138,0,Coral-billed Ground-cuckoo,Carpococcyx renauldi,VU
22684206,0,Pied Coucal,Centropus ateralbus,LC
22684202,0,Ivory-billed Coucal,Centropus menbeki,LC
22684300,0,Black-faced Coucal,Centropus melanops,LC
22684225,0,Black-hooded Coucal,Centropus steerii,CR
22684276,0,Blue-headed Coucal,Centropus monachus,LC
22684232,0,Andaman Coucal,Centropus andamanensis,LC
22684195,0,Goliath Coucal,Centropus goliath,LC
22684240,0,Philippine Coucal,Centropus viridis,LC
22684215,0,Black-billed Coucal,Centropus bernsteini,LC
22684212,0,Kai Coucal,Centropus spilopterus,LC
22684092,0,Black-bellied Malkoha,Phaenicophaeus diardi,NT
22684095,0,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,NT
22725423,0,Chestnut-breasted Malkoha,Phaenicophaeus curvirostris,LC
22684346,0,Grey-capped Cuckoo,Coccyzus lansbergi,LC
22684350,0,Chestnut-bellied Cuckoo,Coccyzus pluvialis,LC
22728153,0,Cuban Lizard-cuckoo,Coccyzus merlini,LC
22684408,0,Hispaniolan Lizard-cuckoo,Coccyzus longirostris,LC
22728841,0,St Helena Cuckoo,Nannococcyx psix,EX
22683823,0,Thick-billed Cuckoo,Pachycoccyx audeberti,LC
61432919,0,Eastern Koel,Eudynamys orientalis,LC
22684072,0,Long-tailed Koel,Urodynamis taitensis,LC
22683944,0,Long-billed Cuckoo,Chalcites megarhynchus,LC
22684006,0,Black-eared Cuckoo,Chalcites osculans,LC
22683990,0,Rufous-throated Bronze-cuckoo,Chalcites ruficollis,LC
22684003,0,Violet Cuckoo,Chrysococcyx xanthorhynchus,LC
22684012,0,Yellow-throated Cuckoo,Chrysococcyx flavigularis,LC
22684017,0,Klaas's Cuckoo,Chrysococcyx klaas,LC
22683920,0,Grey-bellied Cuckoo,Cacomantis passerinus,LC
22684032,0,White-crowned Cuckoo,Caliechthrus leucolophus,LC
181371184,0,Dusky Long-tailed Cuckoo,Cercococcyx mechowi,LC
22683913,0,Barred Long-tailed Cuckoo,Cercococcyx montanus,LC
22736080,0,Fork-tailed Drongo-cuckoo,Surniculus dicruroides,LC
22736098,0,Philippine Drongo-cuckoo,Surniculus velutinus,LC
22728118,0,Dark Hawk-cuckoo,Hierococcyx bocki,LC
22683850,0,Moustached Hawk-cuckoo,Hierococcyx vagans,NT
22728125,0,Malay Hawk-cuckoo,Hierococcyx fugax,LC
22734715,0,Himalayan Cuckoo,Cuculus saturatus,LC
22734721,0,Oriental Cuckoo,Cuculus optatus,LC
22692232,0,Streaky-breasted Flufftail,Sarothrura boehmi,LC
22692236,0,Striped Flufftail,Sarothrura affinis,LC
22692241,0,Madagascar Flufftail,Sarothrura insularis,LC
22724980,0,Tsingy Wood-rail,Mentocrex beankaensis,VU
22692293,0,White-striped Forest-rail,Rallicula leucospila,NT
22692687,0,Dot-winged Crake,Laterallus spilopterus,VU
22728525,0,Mexican Rail,Rallus tenuirostris,NT
22692498,0,African Rail,Rallus caerulescens,LC
22692552,0,Snoring Rail,Aramidopsis plateni,VU
22692463,0,Slaty-breasted Rail,Lewinia striata,LC
22692509,0,Brown-banded Rail,Lewinia mirifica,DD
22692781,0,Drummer Rail,Habroptila wallacii,VU
22732059,0,Calayan Rail,Gallirallus calayanensis,VU
22692421,0,New Britain Rail,Hypotaenidia insignis,NT
22728740,0,Bar-winged Rail,Hypotaenidia poeciloptera,EX
22727459,0,Bougainville Rail,Hypotaenidia tertia,NT
22692548,0,Rouget's Rail,Rougetius rougetii,NT
22728746,0,Ascension Crake,Mundia elpenor,EX
22728754,0,St Helena Crake,Laterallus podarces,EX
22692586,0,Giant Wood-rail,Aramides ypecaha,LC
22692581,0,Brown Wood-rail,Aramides wolfi,VU
22692560,0,Little Wood-rail,Aramides mangle,LC
22692596,0,Red-winged Wood-rail,Aramides calopterus,LC
22692604,0,Blue-faced Rail,Gymnocrex rosenbergii,VU
22728616,0,Talaud Rail,Gymnocrex talaudensis,EN
22692690,0,Ash-throated Crake,Porzana albicollis,LC
22692680,0,Australian Crake,Porzana fluminea,LC
22692643,0,Black Crake,Zapornia flavirostra,LC
22728760,0,St Helena Rail,Zapornia astrictocarpus,EX
22692672,0,Laysan Rail,Zapornia palmeri,EX
22728757,0,Miller's Rail,Zapornia nigra,EX
22692705,0,Spotless Crake,Zapornia tabuensis,LC
22732147,0,Talaud Bush-hen,Amaurornis magnirostris,VU
22692785,0,New Guinea Flightless Rail,Megacrex inepta,LC
62263064,0,Marquesan Swamphen,Porphyrio paepae,EX
22728732,0,New Caledonia Gallinule,Porphyrio kukwiedei,EX
22728833,0,North Island Takahe,Porphyrio mantelli,EX
22692848,0,Azure Gallinule,Porphyrio flavirostris,LC
22692893,0,Black-tailed Native-hen,Tribonyx ventralis,LC
62274163,0,Hodgen's Waterhen,Tribonyx hodgenorum,EX
22692900,0,Tasmanian Native-hen,Tribonyx mortierii,LC
45470705,0,Green-winged Trumpeter,Psophia viridis,VU
22692011,0,Hartlaub's Bustard,Lissotis hartlaubii,LC
22692007,0,Black-bellied Bustard,Lissotis melanogaster,LC
22691960,0,Buff-crested Bustard,Lophotis gindiana,LC
22691991,0,Little Brown Bustard,Heterotetrax humilis,NT
22691975,0,Southern Black Bustard,Afrotis afra,VU
22691970,0,Northern Black Bustard,Afrotis afraoides,LC
22688323,0,Schalow's Turaco,Tauraco schalowi,LC
22688327,0,Fischer's Turaco,Tauraco fischeri,NT
22697847,0,Yellow-billed Loon,Gavia adamsii,NT
22729148,0,Grey-backed Storm-petrel,Garrodia nereis,LC
22698453,0,White-faced Storm-petrel,Pelagodroma marina,LC
22698465,0,White-bellied Storm-petrel,Fregetta grallaria,LC
132438298,0,Leach's Storm-petrel,Hydrobates leucorhous,VU
22728318,0,Antipodean Albatross,Diomedea antipodensis,EN
22729609,0,White-capped Albatross,Thalassarche steadi,NT
104062546,0,Salvin's Prion,Pachyptila salvini,LC
22697984,0,Pycroft's Petrel,Pterodroma pycrofti,VU
22698039,0,Murphy's Petrel,Pterodroma ultima,LC
22698097,0,Jamaican Petrel,Pterodroma caribbaea,PE
45048812,0,Great-winged Petrel,Pterodroma macroptera,LC
22698140,0,White-chinned Petrel,Procellaria aequinoctialis,VU
22729421,0,Cape Verde Shearwater,Calonectris edwardsii,NT
45354718,0,Bryan's Shearwater,Puffinus bryani,CR
22698235,0,Townsend's Shearwater,Puffinus auricularis,CR
22698267,0,Persian Shearwater,Puffinus persicus,LC
22698272,0,Bannerman's Shearwater,Puffinus bannermani,EN
45959011,0,Little Shearwater,Puffinus assimilis,LC
22728804,0,Small St Helena Petrel,Bulweria bifax,EX
155187102,0,South Georgia Diving-petrel,Pelecanoides georgicus,LC
22697702,0,Black-necked Stork,Ephippiorhynchus asiaticus,NT
